borough,neighborhood,building_class_category,tax_class_at_present,block,lot,building_class_at_present,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date
Brooklyn,Bedford Stuyvesant,07 Rentals - Walkup Apartments,2A,1967,45,C3,346 Franklin Avenue,NA,11238,4,0,4,1871,4400,1930,2,C3,150000,2019-11-14T00:00:00Z
Brooklyn,Bedford Stuyvesant,07 Rentals - Walkup Apartments,2A,1985,27,C3,238 Gates Avenue,NA,11238,4,0,4,1917,2016,1930,2,C3,2135000,2019-11-05T00:00:00Z
Brooklyn,Bedford Stuyvesant,07 Rentals - Walkup Apartments,2A,1987,12,C3,10 Monroe Street,NA,11238,4,0,4,1200,1600,1930,2,C3,2595000,2020-04-29T00:00:00Z
Brooklyn,Bedford Stuyvesant,07 Rentals - Walkup Apartments,2A,2000,13,C2,3 Spencer Place,NA,11216,5,0,5,1600,2700,1930,2,C2,2200000,2019-12-31T00:00:00Z
Brooklyn,Bedford Stuyvesant,07 Rentals - Walkup Apartments,2A,2017,57,C2,21 Brevoort Place,NA,11216,5,0,5,2734,2700,1930,2,C2,2450000,2019-10-16T00:00:00Z
Brooklyn,Bedford Stuyvesant,07 Rentals - Walkup Apartments,2,2020,43,C5,212 Lefferts Place,NA,11238,12,0,12,2000,2532,1900,2,C5,2152437,2019-05-13T00:00:00Z
Brooklyn,Bedford Stuyvesant,08 Rentals - Elevator Apartments,2,1623,70,D3,853 Lexington Avenue,NA,11221,31,0,31,7358,26731,1931,2,D3,3850000,2019-08-01T00:00:00Z
Brooklyn,Bedford Stuyvesant,14 Rentals - 4-10 Unit,2B,1601,68,S9,375 Kosciuszko Street,NA,11221,4,3,7,1886,4620,1931,2,S9,14187500,2019-12-20T00:00:00Z
Brooklyn,Bedford Stuyvesant,14 Rentals - 4-10 Unit,2B,1612,6,S5,61 Malcolm X Blvd,NA,11221,6,1,7,2500,6500,1931,2,S5,2400000,2019-07-17T00:00:00Z
Brooklyn,Bedford Stuyvesant,14 Rentals - 4-10 Unit,2A,1621,50,S9,106 Malcolm X Blvd,NA,11221,2,2,4,2000,3100,1931,2,S9,1700000,2019-10-23T00:00:00Z
Brooklyn,Bedford Stuyvesant,14 Rentals - 4-10 Unit,2B,1652,44,S5,152 Patchen Avenue,6,11221,6,1,7,2470,6240,1910,2,S5,1650000,2019-12-05T00:00:00Z
Brooklyn,Bedford Stuyvesant,14 Rentals - 4-10 Unit,2B,1778,38,S5,554 Dekalb Avenue,NA,11205,6,1,7,2400,8640,1931,2,S5,3300000,2019-10-29T00:00:00Z
Brooklyn,Bedford Stuyvesant,14 Rentals - 4-10 Unit,2A,1823,10,S9,383 Nostrand Avenue,NA,11216,2,2,4,1606,3800,1910,2,S9,1485000,2020-04-13T00:00:00Z
Brooklyn,Bedford Stuyvesant,14 Rentals - 4-10 Unit,2A,1841,4,S3,547 Throop Ave,NA,11216,3,1,4,1580,4680,1900,2,S3,1800000,2020-03-13T00:00:00Z
Brooklyn,Bedford Stuyvesant,14 Rentals - 4-10 Unit,2A,1912,21,S4,620 Myrtle Avenue,NA,11205,4,1,5,2794,5625,1905,2,S4,3100000,2019-11-14T00:00:00Z
Brooklyn,Bedford Stuyvesant,21 Office Buildings,4,1676,43,O8,304a Malcolm X Boulevard,NA,11233,1,2,3,1376,2640,1927,4,O8,1700000,2019-07-31T00:00:00Z
Brooklyn,Bedford Stuyvesant,21 Office Buildings,4,1676,44,O8,306 Malcolm X Boulevard,NA,11233,1,2,3,1376,3520,1927,4,O8,1100000,2019-07-31T00:00:00Z
Brooklyn,Bedford Stuyvesant,21 Office Buildings,4,1676,45,O8,308 Malcolm X Boulevard,NA,11233,1,2,3,1376,3405,1927,4,O8,1100000,2019-07-31T00:00:00Z
Brooklyn,Bedford Stuyvesant,22 Store Buildings,4,1582,23,K2,906 Broadway,NA,11206,0,2,2,3729,7815,1931,4,K2,5500000,2019-07-15T00:00:00Z
Brooklyn,Bedford Stuyvesant,22 Store Buildings,4,1835,5,K1,407 Tompkins Avenue,NA,11216,0,1,1,1900,1420,1910,4,K1,1245000,2020-01-09T00:00:00Z
Brooklyn,Bedford Stuyvesant,22 Store Buildings,4,1865,3,K1,1283 Bedford Avenue,NA,11216,0,1,1,9478,8000,1910,4,K1,2700000,2020-03-04T00:00:00Z
Brooklyn,Bedford Stuyvesant,22 Store Buildings,4,1910,25,K1,590 Myrtle Ave,NA,11205,0,7,7,3304,3304,1972,4,K1,3000000,2020-02-26T00:00:00Z
Brooklyn,Bedford Stuyvesant,22 Store Buildings,4,2016,23,K1,1090 Fulton Street,NA,11238,0,1,1,7722,7500,2003,4,K1,5750000,2019-05-02T00:00:00Z
Brooklyn,Bedford Stuyvesant,22 Store Buildings,4,2016,23,K1,1090-1094 Fulton Street,NA,11238,0,1,1,7722,7500,2003,4,K1,2437500,2019-08-30T00:00:00Z
Brooklyn,Bedford Stuyvesant,27 Factories,4,1735,32,F5,124 Walworth Street,NA,11205,0,1,1,1665,3000,1931,4,F5,86992,2019-09-13T00:00:00Z
Brooklyn,Bedford Stuyvesant,27 Factories,4,1751,43,F5,178 Walworth Street,NA,11205,0,1,1,4983,19933,1931,4,F5,6600000,2019-08-27T00:00:00Z
Brooklyn,Bedford Stuyvesant,27 Factories,4,1881,33,F5,338 Flushing Avenue,NA,11205,0,1,1,3450,6096,1930,4,F5,3000000,2019-11-19T00:00:00Z
Brooklyn,Bedford Stuyvesant,27 Factories,2B,1949,67,C1,115 Clifton Place,NA,11238,9,0,9,2638,6722,2019,4,F5,6000000,2019-06-14T00:00:00Z
Brooklyn,Bedford Stuyvesant,27 Factories,4,2020,74,F9,1053 Atlantic Avenue,NA,11238,0,2,2,5120,3209,1930,4,F9,6600000,2019-12-19T00:00:00Z
Brooklyn,Bedford Stuyvesant,27 Factories,4,2020,77,F4,1041-1051 Atlantic Avenue,NA,11238,0,1,1,27400,12066,1950,4,F4,13500000,2019-11-07T00:00:00Z
Brooklyn,Bedford Stuyvesant,29 Commercial Garages,4,1736,34,G9,122 Sandford Street,NA,11205,0,1,1,1500,1500,1931,4,G9,1133275,2019-12-19T00:00:00Z
Brooklyn,Bedford Stuyvesant,29 Commercial Garages,4,1737,50,G9,115 Sanford Street,NA,11205,0,1,1,1800,1152,1930,4,G9,685000,2020-02-06T00:00:00Z
Brooklyn,Bedford Stuyvesant,29 Commercial Garages,4,1865,79,G1,21 Herkimer Place,NA,11216,0,1,1,5130,5130,1910,4,G1,1710000,2019-11-26T00:00:00Z
Brooklyn,Bedford Stuyvesant,29 Commercial Garages,4,2020,68,G1,1065 Atlantic Avenue,NA,11238,0,1,1,5720,10320,1930,4,G1,6600000,2019-12-19T00:00:00Z
Brooklyn,Bedford Stuyvesant,30 Warehouses,4,1865,77,E2,27 Herkimer Place,NA,11216,0,1,1,4275,4275,1910,4,E2,1410000,2019-11-26T00:00:00Z
Brooklyn,Bedford Stuyvesant,30 Warehouses,4,1865,82,E9,17 Herkimer Place,NA,11216,0,1,1,3420,1620,1910,4,E9,1130000,2019-11-26T00:00:00Z
Brooklyn,Bedford Stuyvesant,30 Warehouses,4,1925,56,E1,978 Kent Ave,NA,11205,0,1,1,2433,2440,1975,4,E1,1750000,2019-05-07T00:00:00Z
Brooklyn,Bedford Stuyvesant,32 Hospital And Health Facilities,4,1779,1,I5,233 Nostrand Ave,NA,11205,0,1,1,56908,45600,1988,4,I5,21276018,2019-12-31T00:00:00Z
Brooklyn,Bedford Stuyvesant,32 Hospital And Health Facilities,4,1837,2,I5,1217 Bedford Avenue,NA,11216,0,1,1,5300,14760,1910,4,I5,6250000,2019-09-19T00:00:00Z
Brooklyn,Bedford Stuyvesant,33 Educational Facilities,4,1624,1,W9,265 Marcus Garvey Blvd,NA,11221,0,1,1,12500,18600,1913,4,W9,9000000,2019-11-05T00:00:00Z
Brooklyn,Bedford Stuyvesant,37 Religious Facilities,4,1601,17,M1,928 Dekalb Avenue,NA,11221,0,1,1,2500,3000,1931,4,M1,1100000,2020-01-13T00:00:00Z
Brooklyn,Bedford Stuyvesant,37 Religious Facilities,4,1641,59,M1,645 Madison Street,NA,11221,0,1,1,6500,2596,1970,4,M1,2800000,2019-08-12T00:00:00Z
Brooklyn,Bedford Stuyvesant,37 Religious Facilities,4,1813,18,M9,414-420 Gates Avenue,NA,11216,0,1,1,10000,10000,1931,4,M9,6000000,2019-06-11T00:00:00Z
Brooklyn,Bedford Stuyvesant,37 Religious Facilities,4,2000,23,M1,"1236 Bedford Avenue, 4",4,11216,0,4,4,1950,3780,1930,4,M1,1375000,2019-06-20T00:00:00Z
Brooklyn,Bedford Stuyvesant,37 Religious Facilities,4,2000,23,M1,1236 Bedford Avenue,4,11216,0,4,4,1950,3780,1930,4,M1,1980000,2019-11-26T00:00:00Z
Brooklyn,Bensonhurst,01 One Family Dwellings,1,5556,25,A5,2048 65th Street,NA,11204,1,0,1,2300,1580,1915,1,A5,815000,2019-07-11T00:00:00Z
Brooklyn,Bensonhurst,01 One Family Dwellings,1,5559,91,A5,6614 Cameron Court,NA,11204,1,0,1,1280,1585,1940,1,A5,815000,2019-10-09T00:00:00Z
Brooklyn,Bensonhurst,01 One Family Dwellings,1,5563,26,A5,2050 66th Street,NA,11204,1,0,1,2300,1792,1915,1,A5,950000,2020-03-19T00:00:00Z
Brooklyn,Bensonhurst,01 One Family Dwellings,1,5564,64,A5,2133 67th Street,NA,11204,1,0,1,2400,1554,1915,1,A5,960000,2020-01-29T00:00:00Z
Brooklyn,Bensonhurst,01 One Family Dwellings,1,5566,26,A5,6706 16th Avenue,NA,11204,1,0,1,1440,1496,1945,1,A5,820000,2019-12-27T00:00:00Z
Brooklyn,Bensonhurst,01 One Family Dwellings,1,5575,31,A1,1652 68 Street,NA,11204,1,0,1,3000,1176,1920,1,A1,980000,2020-03-19T00:00:00Z
Brooklyn,Bensonhurst,01 One Family Dwellings,1,5577,55,A1,1843 Bay Ridge Avenue,NA,11204,1,0,1,4000,2112,1920,1,A1,1425000,2019-12-31T00:00:00Z
Brooklyn,Bensonhurst,01 One Family Dwellings,1,6164,50,A5,2171 70th Street,NA,11204,1,0,1,2600,1936,1920,1,A5,980000,2019-12-06T00:00:00Z
Brooklyn,Bensonhurst,01 One Family Dwellings,1,6171,15,A5,1722 70th Street,NA,11204,1,0,1,1775,2140,1930,1,A5,870000,2019-10-10T00:00:00Z
Brooklyn,Bensonhurst,01 One Family Dwellings,1,6171,73,A5,1729 71st Street,NA,11204,1,0,1,1675,1340,1930,1,A5,688000,2019-12-19T00:00:00Z
Brooklyn,Bensonhurst,01 One Family Dwellings,1,6181,30,A5,1648 71 Street,NA,11204,1,0,1,1750,1020,1910,1,A5,838000,2019-07-19T00:00:00Z
Brooklyn,Bensonhurst,01 One Family Dwellings,1,6181,40,A5,1670 71st Street,NA,11204,1,0,1,1750,1020,1910,1,A5,787000,2019-10-16T00:00:00Z
Brooklyn,Bensonhurst,01 One Family Dwellings,1,6181,63,A5,1665 72nd Street,NA,11204,1,0,1,1750,1020,1910,1,A5,718000,2019-09-11T00:00:00Z
Brooklyn,Bensonhurst,01 One Family Dwellings,1,6186,3,A5,7117 21 Avenue,NA,11204,1,0,1,2058,1382,1930,1,A5,930000,2020-01-03T00:00:00Z
Brooklyn,Bensonhurst,01 One Family Dwellings,1,6192,24,A5,1636 72nd Street,NA,11204,1,0,1,1750,1020,1930,1,A5,732000,2020-02-20T00:00:00Z
Brooklyn,Bensonhurst,01 One Family Dwellings,1,6192,36,A5,1660 72nd Street,NA,11204,1,0,1,1750,1020,1930,1,A5,700000,2019-10-07T00:00:00Z
Brooklyn,Bensonhurst,01 One Family Dwellings,1,6192,61,A9,1667 73rd Street,NA,11204,1,0,1,2000,1198,1925,1,A9,839998,2020-02-07T00:00:00Z
Brooklyn,Bensonhurst,01 One Family Dwellings,1,6192,64,A9,1661 73rd Street,NA,11204,1,0,1,2000,1136,1925,1,A9,935000,2019-11-01T00:00:00Z
Brooklyn,Bensonhurst,01 One Family Dwellings,1,6192,82,A9,1625 73rd Street,NA,11204,1,0,1,1600,1122,1925,1,A9,660000,2019-05-30T00:00:00Z
Brooklyn,Bensonhurst,01 One Family Dwellings,1,6202,30,A1,1556 73 Street,NA,11228,1,0,1,4000,2504,1925,1,A1,1550000,2019-11-18T00:00:00Z
Brooklyn,Bensonhurst,01 One Family Dwellings,1,6203,18,A9,1620 73rd Street,NA,11204,1,0,1,1600,1042,1920,1,A9,790000,2019-06-24T00:00:00Z
Brooklyn,Bensonhurst,01 One Family Dwellings,1,6203,33,A9,1650 73rd Street,NA,11204,1,0,1,1600,1030,1920,1,A9,780000,2019-12-06T00:00:00Z
Brooklyn,Bensonhurst,01 One Family Dwellings,1,6204,33,A9,1764 73rd Street,NA,11204,1,0,1,2200,1270,1920,1,A9,790000,2019-07-22T00:00:00Z
Brooklyn,Bensonhurst,01 One Family Dwellings,1,6223,21,A1,1432 Bay Ridge Parkway,NA,11228,1,0,1,2000,1273,1925,1,A1,895000,2019-11-25T00:00:00Z
